vm,script,mean_ns,median_ns,min_ns,max_ns,stddev_ns,iterations
chrysalis-aot,stablecoin_2-3,1550253,1549222,1549036,1552500,1948,3
haskell,stablecoin_2-3,556595,556595,554796,559027,8647,0
opshin,stablecoin_2-3,-1,-1,-1,-1,-1,0
plutigo,stablecoin_2-3,5250559,5250559,0,0,0,1147
plutuz,stablecoin_2-3,1136731,1134604,1086710,5199807,64733,4399
scalus-cek,stablecoin_2-3,790754,790754,790754,790754,0,1
uplc-turbo,stablecoin_2-3,1299476,1290216,1282984,1378483,21791,100
blaze-jsc,stablecoin_2-4,641200,641200,538800,1198600,10515,780
blaze-v8,stablecoin_2-4,648600,648600,555900,1202900,8172,771
chrysalis,stablecoin_2-4,279993,280048,279408,280525,560,3
chrysalis-aot,stablecoin_2-4,282107,282114,281575,282632,528,3
haskell,stablecoin_2-4,99273,99273,99035,99578,1205,0
opshin,stablecoin_2-4,103320000,103320000,99100000,121840000,5730000,20
plutigo,stablecoin_2-4,1288406,1288406,0,0,0,4718
plutuz,stablecoin_2-4,206388,200984,194749,530506,14161,10000
scalus-cek,stablecoin_2-4,139624,139624,139624,139624,0,1
scalus-jit,stablecoin_2-4,32822,32822,32822,32822,0,1
uplc-turbo,stablecoin_2-4,284813,284110,279101,291441,2835,100
blaze-jsc,token-account-1,581700,581700,479100,1614100,10703,860
blaze-v8,token-account-1,582200,582200,489400,1103200,8674,859
chrysalis,token-account-1,299343,299326,299153,299548,197,3
chrysalis-aot,token-account-1,307783,308214,306488,308646,1141,3
haskell,token-account-1,93562,93562,93334,93848,1164,0
opshin,token-account-1,109580000,109580000,106130000,127470000,5700000,20
plutigo,token-account-1,1190012,1190012,0,0,0,4969
plutuz,token-account-1,217822,212779,208943,319087,10766,10000
scalus-cek,token-account-1,134517,134517,134517,134517,0,1
scalus-jit,token-account-1,23061,23061,23061,23061,0,1
uplc-turbo,token-account-1,267774,267109,265759,273046,1650,100
blaze-jsc,token-account-2,916000,916000,765900,1565800,14198,547
blaze-v8,token-account-2,897100,897100,774300,1537700,11572,558
chrysalis,token-account-2,447669,447138,446784,449084,1238,3
chrysalis-aot,token-account-2,452084,452723,450539,452990,1344,3
haskell,token-account-2,162219,162219,161800,162617,1717,0
opshin,token-account-2,170270000,170270000,166230000,189270000,6090000,20
plutigo,token-account-2,2014398,2014398,0,0,0,3032
plutuz,token-account-2,300231,295175,283876,2684847,26865,10000
scalus-cek,token-account-2,242302,242302,242302,242302,0,1
scalus-jit,token-account-2,40112,40112,40112,40112,0,1
uplc-turbo,token-account-2,412028,407888,402432,454023,8074,100
blaze-jsc,uniswap-1,1121800,1121800,932700,1838900,19855,446
blaze-v8,uniswap-1,1071500,1071500,913400,1550300,15322,467
chrysalis,uniswap-1,551615,552106,550363,552376,1092,3
chrysalis-aot,uniswap-1,555378,555533,553433,557168,1872,3
haskell,uniswap-1,196246,196246,195894,196594,1431,0
opshin,uniswap-1,218830000,218830000,212210000,235490000,6890000,20
plutigo,uniswap-1,2487533,2487533,0,0,0,2433
plutuz,uniswap-1,351537,345848,335189,1268424,18524,10000
scalus-cek,uniswap-1,319008,319008,319008,319008,0,1
scalus-jit,uniswap-1,43091,43091,43091,43091,0,1
uplc-turbo,uniswap-1,466098,464240,459381,479791,4821,100
blaze-jsc,uniswap-2,691000,691000,565500,1585500,12852,724
blaze-v8,uniswap-2,674700,674700,573000,1303500,10053,742
chrysalis,uniswap-2,339281,339325,338470,340048,790,3
chrysalis-aot,uniswap-2,348105,347605,346698,350013,1713,3
haskell,uniswap-2,108656,108656,107898,110193,4278,0
opshin,uniswap-2,121500000,121500000,117560000,137490000,6470000,20
plutigo,uniswap-2,1403053,1403053,0,0,0,4254
plutuz,uniswap-2,245755,239960,235272,684507,12907,10000
scalus-cek,uniswap-2,157250,157250,157250,157250,0,1
scalus-jit,uniswap-2,32994,32994,32994,32994,0,1
uplc-turbo,uniswap-2,310971,312321,305713,314852,2532,100
blaze-jsc,uniswap-3,5198600,5198600,4819800,6100200,46267,97
blaze-v8,uniswap-3,5030600,5030600,4708600,5860400,42760,100
chrysalis,uniswap-3,2061465,2061248,2057128,2066018,4449,3
chrysalis-aot,uniswap-3,2092781,2100428,2073858,2104059,16488,3
haskell,uniswap-3,867116,867116,864528,870130,12049,0
opshin,uniswap-3,757840000,757840000,733300000,781810000,13650000,20
plutigo,uniswap-3,8965869,8965869,0,0,0,670
plutuz,uniswap-3,1391747,1387797,1327117,5494195,74721,3593
scalus-cek,uniswap-3,1190092,1190092,1190092,1190092,0,1
uplc-turbo,uniswap-3,1769816,1772690,1752922,1800575,10718,100
blaze-jsc,uniswap-4,1001300,1001300,858500,1786200,15720,500
blaze-v8,uniswap-4,993900,993900,860400,2954400,13616,504
chrysalis,uniswap-4,416868,416556,416509,417540,581,3
chrysalis-aot,uniswap-4,422122,422223,421459,422685,619,3
haskell,uniswap-4,159259,159259,158634,159845,2607,0
opshin,uniswap-4,147940000,147940000,142960000,164710000,5130000,20
plutigo,uniswap-4,2009969,2009969,0,0,0,2961
plutuz,uniswap-4,300580,295203,286692,1737817,19617,10000
scalus-cek,uniswap-4,224312,224312,224312,224312,0,1
scalus-jit,uniswap-4,55946,55946,55946,55946,0,1
uplc-turbo,uniswap-4,439686,440226,428238,491591,8402,100
blaze-jsc,uniswap-5,3571000,3571000,2866700,4418400,64635,141
blaze-v8,uniswap-5,3457600,3457600,2868800,4206200,52555,145
chrysalis,uniswap-5,1456837,1457986,1454305,1458220,2196,3
chrysalis-aot,uniswap-5,1450872,1460241,1431896,1460479,16434,3
haskell,uniswap-5,570762,570762,569341,573274,7999,0
opshin,uniswap-5,516950000,516950000,498060000,550410000,12490000,20
plutigo,uniswap-5,6069872,6069872,0,0,0,984
plutuz,uniswap-5,973830,970651,928929,3614272,44013,5135
scalus-cek,uniswap-5,759102,759102,759102,759102,0,1
uplc-turbo,uniswap-5,1287047,1294302,1253914,1353213,21960,100
blaze-jsc,uniswap-6,952500,952500,816200,1704200,14859,525
blaze-v8,uniswap-6,936200,936200,827700,1545800,10298,535
chrysalis,uniswap-6,401173,401818,399708,401993,1271,3
chrysalis-aot,uniswap-6,410148,407303,405934,417208,6152,3
haskell,uniswap-6,152089,152089,151509,152739,2697,0
opshin,uniswap-6,145850000,145850000,141970000,163090000,6560000,20
plutigo,uniswap-6,1914209,1914209,0,0,0,3154
plutuz,uniswap-6,285463,280334,270445,552257,13959,10000
scalus-cek,uniswap-6,215528,215528,215528,215528,0,1
scalus-jit,uniswap-6,53600,53600,53600,53600,0,1
uplc-turbo,uniswap-6,408903,406284,404322,427121,4713,100
blaze-jsc,vesting-1,1011400,1011400,819900,1890600,21340,495
blaze-v8,vesting-1,980400,980400,816000,1539900,15588,510
chrysalis,vesting-1,501839,502019,500678,502820,1082,3
chrysalis-aot,vesting-1,510611,510810,509778,511244,753,3
haskell,vesting-1,173465,173465,173066,174075,2053,0
opshin,vesting-1,187120000,187120000,181360000,202410000,7760000,20
plutigo,vesting-1,2092098,2092098,0,0,0,2846
plutuz,vesting-1,350019,344442,330039,727698,17810,10000
scalus-cek,vesting-1,249634,249634,249634,249634,0,1
scalus-jit,vesting-1,80645,80645,80645,80645,0,1
uplc-turbo,vesting-1,441149,436946,430470,455957,7394,100
